:START_ID,role,detail,:END_ID,:TYPE
17162,items,"Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified",15803,EXCLUSIONS
17163,items,"Retained intrauterine device without injury or harm in non-pregnant uterus",17035,EXCLUSIONS
17163,items,"Retained intrauterine contraceptive device in pregnancy",10272,EXCLUSIONS
17163,items,"Breakage of device without documented injury or harm",17162,EXCLUSIONS
17175,items,"Delayed treatment without injury or harm",17196,EXCLUSIONS
17178,items,"Medication or substance that is known to be an allergen without injury or harm",17177,EXCLUSIONS
17185,items,"Delayed treatment without injury or harm",17196,EXCLUSIONS
17186,items,"Delayed treatment without injury or harm",17196,EXCLUSIONS
17199,items,"Fall in health care",16886,EXCLUSIONS
17206,items,"Difficulty or need for assistance with activities",en2688,EXCLUSIONS
17213,items,"bed unavailable",17207,EXCLUSIONS
17218,items,"Examination of potential donor of organ or tissue",16899,EXCLUSIONS
17253,items,"presence of prosthetic device",en2689,EXCLUSIONS
17271,items,"renal dialysis status",en2690,INCLUSIONS
17271,items,"dialysis preparation, treatment or session",17377,EXCLUSIONS
17278,items,"Adjustment or management of cardiac devices",17235,EXCLUSIONS
17291,items,"Fitting, adjustment or management of devices",en2691,EXCLUSIONS
17297,items,"presence of insulin pump",en2692,INCLUSIONS
17304,items,"Contact with health services for insertion of contraceptive device",17030,EXCLUSIONS
17304,items,"Surveillance of contraceptive device",17034,EXCLUSIONS
17308,items,"Convalescence",en2693,EXCLUSIONS
17308,items,"After-cataract",5679,CODED_ELSEWHERE
17308,items,"Presence of intraocular lens",17294,CODED_ELSEWHERE
17308,items,"Presence of cataract surgery",5686,CODED_ELSEWHERE
17310,items,"Malfunction or complication of external stoma of urinary tract",10027,EXCLUSIONS
17310,items,"Attention to artificial openings",17325,EXCLUSIONS
17310,items,"Tracheostomy malfunction",7222,EXCLUSIONS
17310,items,"Complication of external stoma of digestive organs",8213,EXCLUSIONS
17325,items,"fitting and adjustment of prosthetic and other devices",en2694,EXCLUSIONS
17325,items,"complications of external stoma",7222,EXCLUSIONS
17325,items,"artificial opening status only, without need for care",17310,EXCLUSIONS
17325,items,"Complication of external stoma of digestive organs",8213,EXCLUSIONS
17325,items,"Malfunction or complication of external stoma of urinary tract",10027,EXCLUSIONS
17337,items,"organ or tissue replaced by heterogenous or homogenous transplant",en2695,INCLUSIONS
17337,items,"Failure or rejection of transplanted organs or tissues",15830,EXCLUSIONS
17337,items,"Presence of cardiac or vascular implants or grafts",17277,EXCLUSIONS
17337,items,"Presence of xenogenic heart valve",17287,EXCLUSIONS
17338,items,"kidney transplant status",en2696,INCLUSIONS
17339,items,"Presence of heart-valve replacement other than prosthetic or xenogenic",17277,EXCLUSIONS
17359,items,"follow-up examination for medical surveillance after treatment",en2697,EXCLUSIONS
17364,items,"plastic and reconstructive surgery following healed injury or operation",17366,EXCLUSIONS
17366,items,"plastic and reconstructive surgery following healed injury or operation",en2698,INCLUSIONS
17366,items,"repair of scarred tissue",en2699,INCLUSIONS
17367,items,"removal of external fixation device",en2700,EXCLUSIONS
17375,items,"Issue of medical certificate",16920,EXCLUSIONS
17375,items,"repeat prescription for contraceptive",17033,EXCLUSIONS
17377,items,"dialysis preparation and treatment",en2701,INCLUSIONS
17377,items,"renal dialysis status",17271,EXCLUSIONS
17383,items,"Contact with health services for counselling",en2702,EXCLUSIONS
17385,items,"Cardiac rehabilitation",17384,EXCLUSIONS
17387,items,"Tobacco rehabilitation",17392,EXCLUSIONS
17399,items,"Preparatory care for dialysis",17378,EXCLUSIONS
17405,items,"Need for immunization against combinations of infectious diseases",17432,EXCLUSIONS
17405,items,"Immunization not carried out",17440,EXCLUSIONS
17416,items,"Need for immunization against combinations of infectious diseases",17432,EXCLUSIONS
17416,items,"Immunization not carried out",17440,EXCLUSIONS
17428,items,"Need for immunization against combinations of infectious diseases",17432,EXCLUSIONS
17428,items,"Immunization not carried out",17440,EXCLUSIONS
17432,items,"Immunization not carried out",17440,EXCLUSIONS
17451,items,"Contact with health services for prophylactic surgery",17360,EXCLUSIONS
17451,items,"Allergen immunotherapy",17401,EXCLUSIONS
17459,items,"Immunization not carried out",17440,EXCLUSIONS
17459,items,"Non provision of necessary procedure as cause of injury or harm",16873,EXCLUSIONS
17459,items,"Non-provision of necessary procedure without injury or harm",17186,EXCLUSIONS
17466,items,"anxiety (normal) about sick person in family",17683,EXCLUSIONS
17475,items,"peregrinating patient",4306,EXCLUSIONS
17475,items,"Factitious disorders",en2703,EXCLUSIONS
17475,items,"Bodily distress disorder",3824,EXCLUSIONS
17475,items,"Factitious disorder imposed on another",4307,EXCLUSIONS
17475,items,"Factitious disorder imposed on self",4306,EXCLUSIONS
17475,items,"Hypochondriasis",3738,EXCLUSIONS
17475,items,"Feigning of symptoms",12764,EXCLUSIONS
17476,items,"follow-up examination",en2704,EXCLUSIONS
17476,items,"Maternal care for known or suspected foetal abnormality or damage",10339,EXCLUSIONS
17476,items,"Convalescence",en2705,EXCLUSIONS
17476,items,"Special screening examination for infectious diseases",16965,EXCLUSIONS
17476,items,"Mental, behavioural or neurodevelopmental disorders",en2706,EXCLUSIONS
17476,items,"Special screening examination for neoplasms",16975,EXCLUSIONS
17476,items,"Special screening examination for other diseases or disorders",16986,EXCLUSIONS
17476,items,"Occupational exposure to risk-factors",17607,EXCLUSIONS
17477,items,"Problems associated with health behaviours",en2707,EXCLUSIONS
17478,items,"Convalescence",en2708,EXCLUSIONS
17489,items,"Personal history of malignant neoplasm",17478,EXCLUSIONS
17501,items,"Personal history of allergy or hypersensitivity involving the eye and adnexa",17492,EXCLUSIONS
17551,items,"Asymptomatic human immunodeficiency virus infection",438,EXCLUSIONS
17555,items,"Carrier of viral hepatitis (obsolete concept)",648,CODED_ELSEWHERE
17563,items,"Certain skin disorders attributable to bacterial infection",en2709,EXCLUSIONS
17568,items,"Body dysmorphic disorder",3730,EXCLUSIONS
17569,items,"Body dysmorphic disorder",3730,EXCLUSIONS
17580,items,"Effects of thirst",15876,EXCLUSIONS
17581,items,"Effects of hunger",15875,EXCLUSIONS
17581,items,"Problems with inappropriate diet or eating habits",17655,EXCLUSIONS
17581,items,"malnutrition",en2710,EXCLUSIONS
17584,items,"Occupational exposure to risk-factors",17607,EXCLUSIONS
17584,items,"Problems associated with inadequate drinking-water",17580,CODED_ELSEWHERE
17586,items,"Problems associated with exposure to tobacco smoke",17590,EXCLUSIONS
17587,items,"Problems associated with inadequate drinking-water",17580,EXCLUSIONS
17590,items,"Tobacco use",17649,EXCLUSIONS
17590,items,"Personal history of psychoactive substance abuse",17500,EXCLUSIONS
17590,items,"Disorders due to use of nicotine",4069,EXCLUSIONS
17593,items,"Problems associated with inadequate drinking-water",17580,EXCLUSIONS
17595,items,"Problems associated with the natural environment or human-made changes to the environment",17584,EXCLUSIONS
17596,items,"Institutional upbringing",17736,EXCLUSIONS
17599,items,"problems related to housing and economic circumstances",17593,EXCLUSIONS
17599,items,"Problem associated with relationships with people at work",17689,CODED_ELSEWHERE
17615,items,"Adjustment disorder",3757,EXCLUSIONS
17615,items,"Disorders specifically associated with stress",en2711,EXCLUSIONS
17615,items,"Anxiety or fear-related disorders",en2712,EXCLUSIONS
17615,items,"Mood disorders",en2713,EXCLUSIONS
17618,items,"factors associated with psychological development",en2714,EXCLUSIONS
17618,items,"Relationships with teachers or classmates",17685,CODED_ELSEWHERE
17621,items,"Underachievement in school",en2715,INCLUSIONS
17621,items,"Disorders of intellectual development",3527,EXCLUSIONS
17624,items,"Acute stress reaction",17728,CODED_ELSEWHERE
17625,items,"Disorders specifically associated with stress",en2716,EXCLUSIONS
17628,items,"Target of perceived adverse discrimination or persecution",17629,EXCLUSIONS
17629,items,"Social exclusion or rejection",17628,EXCLUSIONS
17632,items,"Difficulty or need for assistance with general life tasks or life management",17755,EXCLUSIONS
17633,items,"Disorders due to substance use",en2717,EXCLUSIONS
17634,items,"Disorders due to use of alcohol",3834,EXCLUSIONS
17635,items,"Disorders due to substance use",en2718,EXCLUSIONS
17636,items,"Disorders due to use of opioids",3907,EXCLUSIONS
17637,items,"Disorders due to use of cannabis",3865,EXCLUSIONS
17639,items,"Disorders due to use of cocaine",3954,EXCLUSIONS
17640,items,"Disorders due to use of stimulants including amphetamines, methamphetamine or methcathinone",3981,EXCLUSIONS
17641,items,"Disorders due to use of caffeine",4037,EXCLUSIONS
17642,items,"Disorders due to use of MDMA or related drugs, including MDA",4106,EXCLUSIONS
17643,items,"Disorders due to use of dissociative drugs including ketamine and phencyclidine [PCP]",4127,EXCLUSIONS
17644,items,"Disorders due to use of other specified psychoactive substances, including medications",4147,EXCLUSIONS
17645,items,"Disorders due use of unknown or unspecified psychoactive substances",4204,EXCLUSIONS
17648,items,"Tobacco use",17649,EXCLUSIONS
17648,items,"Disorders due to use of nicotine",4069,EXCLUSIONS
17649,items,"Disorders due to use of nicotine",4069,EXCLUSIONS
17649,items,"Use of Nicotine in non-tobacco forms",17648,EXCLUSIONS
17653,items,"Gambling disorder",4243,EXCLUSIONS
17654,items,"Gaming disorder",4247,EXCLUSIONS
17655,items,"malnutrition and other nutritional deficiencies",en2719,EXCLUSIONS
17655,items,"Inadequate food",17581,EXCLUSIONS
17655,items,"Feeding or eating disorders",en2720,EXCLUSIONS
17693,items,"Mental, behavioural or neurodevelopmental disorders",en2721,EXCLUSIONS
17694,items,"Personality disorder",4284,EXCLUSIONS
17706,items,"Prolonged grief disorder",3756,EXCLUSIONS
17707,items,"Prolonged grief disorder",3756,EXCLUSIONS
17717,items,"Disorders specifically associated with stress",en2722,EXCLUSIONS
17717,items,"Personal history of psychological trauma, not elsewhere classified",17509,CODED_ELSEWHERE
17717,items,"Personal history of physical trauma other than self-harm",17509,CODED_ELSEWHERE
17728,items,"acute crisis reaction",en2723,INCLUSIONS
17728,items,"acute reaction to stress",en2724,INCLUSIONS
17728,items,"Post traumatic stress disorder",3754,EXCLUSIONS
17742,items,"postoperative loss of limb",en2725,INCLUSIONS
17742,items,"post traumatic loss of limb",en2726,INCLUSIONS
17742,items,"Other acquired deformities of limbs",9146,EXCLUSIONS
17742,items,"Congenital absence of thigh or lower leg with foot present",12092,EXCLUSIONS
17742,items,"Congenital absence of both lower leg and foot",12096,EXCLUSIONS
17742,items,"Congenital absence of upper arm or forearm with hand present",12081,EXCLUSIONS
17743,items,"postoperative absence of endocrine glands",en2727,EXCLUSIONS
17743,items,"postoperative absence of spleen",2576,EXCLUSIONS
17744,items,"Traumatic amputation of breast",14423,CODED_ELSEWHERE
17746,items,"Traumatic amputation of entire vulva",14663,CODED_ELSEWHERE
17746,items,"Traumatic amputation of part of vulva",14664,CODED_ELSEWHERE
17746,items,"Female Genital Mutilation",10006,CODED_ELSEWHERE
17747,items,"Traumatic amputation of entire penis",14659,CODED_ELSEWHERE
17747,items,"Traumatic amputation of part of penis",14660,CODED_ELSEWHERE
17747,items,"Traumatic amputation of entire testes or scrotum",14661,CODED_ELSEWHERE
17747,items,"Traumatic amputation of part of testes or scrotum",14662,CODED_ELSEWHERE
17752,items,"Difficulty or need for assistance with activities",en2728,EXCLUSIONS
17753,items,"Dependence on enabling machines or devices",en2729,EXCLUSIONS
17755,items,"difficulty with carrying out tasks and daily routine",en2730,INCLUSIONS
17757,items,"Abnormalities of gait and mobility",12934,EXCLUSIONS
17764,items,"Lack of relaxation or leisure",en2731,INCLUSIONS
17765,items,"Difficulty or need for assistance at home and no other household member able to render care",17761,EXCLUSIONS
17795,items,"Acute jaundice",en2732,INCLUSIONS
17795,items,"Yang jaundice",en2733,INCLUSIONS
17795,items,"Yin jaundice",en2734,INCLUSIONS
17797,items,"Tympanism disorder (TM1)",en2735,INCLUSIONS
17797,items,"Tympany disorder (TM1)",en2736,INCLUSIONS
17804,items,"Fright palpitation disorder (TM1)",en2737,INCLUSIONS
17805,items,"Fearful throbbing disorder (TM1)",en2738,INCLUSIONS
17808,items,"Heart pain disorder (TM1)",en2739,INCLUSIONS
17808,items,"Chest impediment disorder (TM1)",en2740,INCLUSIONS
17809,items,"Severe heart pain disorder (TM1)",en2741,INCLUSIONS
17815,items,"Choke disorder (TM1)",en2742,INCLUSIONS
17819,items,"Food accumulation disorder (TM1)",en2743,INCLUSIONS
17833,items,"Panting disorder (TM1)",en2744,INCLUSIONS
17852,items,"Ischuria disorder (TM1)",en2745,INCLUSIONS
17853,items,"Dysuria and frequent vomiting disorder (TM1)",en2746,INCLUSIONS
17859,items,"Hernia (TM1)",en2747,INCLUSIONS
17864,items,"Male Sterility disorder (TM1)",en2748,INCLUSIONS
17871,items,"Eczema disorder (TM1)",en2749,INCLUSIONS
17873,items,"Boil disorders (TM1)",en2750,INCLUSIONS
17877,items,"Decubitus disorder (TM1)",en2751,INCLUSIONS
17879,items,"Multiple abscesses disorder (TM1)",en2752,INCLUSIONS
17884,items,"Smelly snail disorder (TM1)",en2753,INCLUSIONS
17885,items,"Tinea corporis disorder (TM1)",en2754,INCLUSIONS
17886,items,"Ichthyosis disorder (TM1)",en2755,INCLUSIONS
